,id,program_id,zipcode,org_id,min_age,max_age,price,start_date,latitude,longitude
0,45,34,60602,18,14,22,0.0,2014-06-23,41.88347279999999,-87.6291268
1,52,40,60623,18,14,22,,2014-06-23,41.8475982,-87.7271123
2,61,48,60652,18,14,22,0.0,2014-06-23,41.7429283,-87.7123355
3,77,63,60620,18,14,22,0.0,2014-06-23,41.7470143,-87.6679765
4,84,68,60644,18,16,22,0.0,2014-06-23,41.8828292,-87.75172950000001
5,109,91,60616,18,14,22,0.0,2014-06-23,41.8403395,-87.6137011
6,126,105,60617,18,14,22,0.0,2014-06-23,41.7246539,-87.5494745
7,2994,1939,60647,16,2,12,0.0,2014-07-10,41.9215421,-87.70248169999998
8,3050,1940,60623,16,2,12,0.0,2014-07-17,41.8475982,-87.7271123
9,3057,1940,60608,16,2,12,0.0,2014-07-24,41.849212200000004,-87.6713199
10,3059,1940,60634,16,2,12,0.0,2014-07-28,41.947969,-87.78617109999998
11,3067,1941,60617,16,2,12,0.0,2014-07-14,41.7246539,-87.5494745
12,3083,1941,60629,16,2,12,0.0,2014-07-22,41.7727709,-87.7123355
13,3098,1941,60644,16,2,12,0.0,2014-07-31,41.8828292,-87.75172950000001
14,3105,1952,60629,16,5,12,0.0,2014-06-24,41.7727709,-87.7123355
15,3130,1953,60657,16,5,12,0.0,2014-06-25,41.9403795,-87.65318049999998
16,3138,1953,60609,16,5,12,0.0,2014-07-08,41.8062766,-87.6482474
17,3139,1953,60616,16,5,12,0.0,2014-07-08,41.8403395,-87.6137011
18,3162,1933,60639,16,2,12,0.0,2014-06-25,41.9225138,-87.75172950000001
19,3163,1933,60647,16,2,12,0.0,2014-06-25,41.9215421,-87.70248169999998
20,3170,1946,60618,58,9,13,2.0,2014-06-23,41.9464283,-87.70740889999998
21,3194,1967,60609,16,5,12,0.0,2014-07-09,41.8062766,-87.6482474
22,3195,1967,60637,16,5,12,0.0,2014-07-10,41.7805099,-87.603826
23,3203,1967,60626,16,5,12,0.0,2014-07-16,42.0099321,-87.663045
24,3210,1967,60639,16,5,12,0.0,2014-07-23,41.9225138,-87.75172950000001
25,3224,1938,60643,16,5,12,0.0,2014-07-25,41.677377500000006,-87.6538017
26,3230,1933,60639,16,2,12,0.0,2014-06-27,41.9225138,-87.75172950000001
27,3238,1933,60629,16,2,12,0.0,2014-07-10,41.7727709,-87.7123355
28,3285,1975,60610,18,14,22,0.0,2014-06-23,41.900309899999996,-87.63338710000002
29,3288,1971,60614,66,16,18,0.0,2014-06-16,41.9203468,-87.64331390000001
30,3326,1887,60654,92,13,18,0.0,2014-10-07,41.8929153,-87.63591249999998
31,3352,2016,60647,18,14,22,0.0,2014-06-23,41.9215421,-87.70248169999998
32,3392,2045,60632,18,14,22,0.0,2014-06-23,41.8074687,-87.70740889999998
33,3401,2055,60614,18,14,22,0.0,2014-06-23,41.9203468,-87.64331390000001
34,3403,2058,60608,31,13,15,0.0,2014-06-30,41.849212200000004,-87.6713199
35,3451,2100,60651,18,14,22,0.0,2014-06-24,41.9024826,-87.7418842
36,3547,2190,60651,18,14,22,0.0,2014-06-23,41.9024826,-87.7418842
37,3563,2206,60642,18,16,22,0.0,2014-06-23,41.90070970000001,-87.65318049999998
38,3582,2011,60604,56,14,18,0.0,2014-06-29,41.878485100000006,-87.627893
39,3601,2140,60618,99,5,8,2.0,2014-08-04,41.9464283,-87.70740889999998
40,3615,2141,60618,99,5,8,2.0,2014-08-11,41.9464283,-87.70740889999998
41,3618,2141,60618,99,5,8,2.0,2014-07-28,41.9464283,-87.70740889999998
42,3637,2258,60607,61,10,16,2.0,2014-06-15,41.8733696,-87.65071400000001
43,3661,2270,60624,2,0,10,0.0,2014-05-14,41.8822489,-87.7221872
44,3672,1932,60611,8,5,14,0.0,2014-07-31,41.892508500000005,-87.61616959999998
45,4226,2428,60804,45,8,13,0.0,2014-06-16,41.8483683,-87.7664934
46,4429,2014,60649,34,4,104,0.0,2014-08-14,41.759792100000006,-87.56430399999998
47,4436,2581,,3,9,18,0.0,2014-05-30,,
48,4802,2331,60612,16,11,14,0.0,2014-09-22,41.881660600000004,-87.6926257
49,4803,2331,60605,16,14,18,0.0,2014-06-05,41.8703314,-87.62357420000002
50,4849,2628,60612,254,8,16,0.0,2014-07-28,41.881660600000004,-87.6926257
51,5193,2678,60654,260,9,13,2.0,2014-08-18,41.8929153,-87.63591249999998
52,5234,2236,60626,7,4,14,0.0,2014-06-17,42.0099321,-87.663045
53,5387,1923,,33,14,18,0.0,2014-06-23,,
54,5768,2827,60609,104,13,19,0.0,2014-07-22,41.8062766,-87.6482474
55,5776,2829,,296,18,40,0.0,2014-07-15,,
56,5793,2680,60653,251,6,20,0.0,2014-06-22,41.820267,-87.603826
57,5816,2842,60628,100,14,19,0.0,2014-07-06,41.686480700000004,-87.62850990000001
58,5901,2865,60640,16,0,13,0.0,2014-06-09,41.970313299999994,-87.663045
59,5912,2331,60625,16,14,18,0.0,2014-08-26,41.971106799999994,-87.70248169999998
60,5927,2865,60626,16,0,13,0.0,2014-06-09,42.0099321,-87.663045
61,6005,2890,60610,304,13,18,0.0,2015-06-15,41.900309899999996,-87.63338710000002
62,6061,2331,60625,16,14,18,0.0,2014-09-18,41.971106799999994,-87.70248169999998
63,6097,1919,60623,75,13,18,0.0,2014-09-29,41.8475982,-87.7271123
64,6112,2925,60616,83,14,18,0.0,2014-09-30,41.8403395,-87.6137011
65,6124,2892,60622,47,6,12,0.0,2015-09-08,41.90130870000001,-87.68276759999998
66,6147,2938,,33,14,24,0.0,2014-06-02,,
67,6378,2892,60622,47,6,12,0.0,2015-09-08,41.90130870000001,-87.68276759999998
68,6401,2006,60606,89,12,15,0.0,2014-09-03,41.8817767,-87.6371461
69,6402,2006,60606,89,12,15,0.0,2014-09-04,41.8817767,-87.6371461
70,6409,2006,60606,89,12,15,0.0,2014-08-27,41.8817767,-87.6371461
71,6440,1990,60603,130,14,18,2.0,2014-10-05,41.8809155,-87.62542509999999
72,6490,3160,60605,115,14,18,2.0,2015-06-22,41.8703314,-87.62357420000002
73,6498,2241,60603,94,13,19,1.0,2015-02-21,41.8809155,-87.62542509999999
74,6568,2774,60649,146,18,65,0.0,2015-03-10,41.759792100000006,-87.56430399999998
75,6629,3254,60604,33,12,18,0.0,2015-05-02,41.878485100000006,-87.627893
76,6630,3255,,16,14,24,0.0,2015-04-13,,
77,6637,3263,60622,334,10,20,0.0,2015-04-15,41.90130870000001,-87.68276759999998
78,6653,3261,multiple,331,15,19,0.0,2015-06-29,,
79,6672,3282,60629,134,2,24,0.0,2015-04-30,41.7727709,-87.7123355
80,6700,3298,60653,82,14,17,0.0,2015-07-06,41.820267,-87.603826
81,6719,3307,60657,357,5,11,2.0,2015-06-22,41.9403795,-87.65318049999998
82,6745,3331,60201,332,10,14,0.0,2015-06-13,42.060010999999996,-87.6926257
83,6751,1919,60623,75,13,24,0.0,2015-07-06,41.8475982,-87.7271123
84,6861,2014,60643,34,4,104,0.0,2014-08-13,41.677377500000006,-87.6538017
85,7198,3331,60201,332,10,14,0.0,2015-06-15,42.060010999999996,-87.6926257
86,7299,3570,60634,16,10,14,,2015-07-23,41.947969,-87.78617109999998
87,7316,3572,60656,16,6,12,,2015-06-29,41.9755524,-87.803382
88,7367,3573,60633,16,0,13,,2015-06-25,41.6602362,-87.56430399999998
89,7387,3574,60632,16,7,11,,2015-07-06,41.8074687,-87.70740889999998
90,7516,3577,60827,16,8,12,,2015-07-15,41.6466255,-87.62850990000001
91,7518,3577,60655,16,8,12,,2015-07-16,41.693154299999996,-87.7123355
92,7524,3578,60639,16,3,13,,2015-07-13,41.9225138,-87.75172950000001
93,7533,3578,60619,16,3,13,,2015-07-28,41.7458012,-87.60876379999998
94,7542,3579,60827,16,8,12,,2015-06-30,41.6466255,-87.62850990000001
95,7564,3580,60629,16,2,9,,2015-06-29,41.7727709,-87.7123355
96,7617,3588,60637,18,14,22,,2015-06-22,41.7805099,-87.603826
97,7625,2149,60602,18,14,22,,2015-06-29,41.88347279999999,-87.6291268
98,7638,2185,60601,18,14,22,,2015-06-29,41.8839927,-87.61970559999997
99,7645,2021,60602,18,14,22,,2015-06-29,41.88347279999999,-87.6291268
100,7662,73,60637,18,14,22,,2015-07-06,41.7805099,-87.603826
101,7674,2103,60623,18,16,22,,2015-07-06,41.8475982,-87.7271123
102,7695,3624,60619,18,16,22,,2015-07-06,41.7458012,-87.60876379999998
103,7697,3625,60621,18,14,22,,2015-07-06,41.7713803,-87.64331390000001
104,7730,104,60632,18,14,22,,2015-07-06,41.8074687,-87.70740889999998
105,7745,54,60637,18,14,22,,2015-06-29,41.7805099,-87.603826
106,7759,3654,60625,18,14,22,,2015-06-29,41.971106799999994,-87.70248169999998
107,7792,2217,60616,18,14,22,,2015-06-29,41.8403395,-87.6137011
108,7799,2027,60608,18,14,22,,2015-06-29,41.849212200000004,-87.6713199
109,7800,3663,60612,18,14,22,,2015-06-29,41.881660600000004,-87.6926257
110,7807,47,60623,18,14,22,,2015-06-29,41.8475982,-87.7271123
111,7824,2211,60616,18,16,22,,2015-07-06,41.8403395,-87.6137011
112,7854,2040,60625,18,14,22,,2015-07-06,41.971106799999994,-87.70248169999998
113,7878,3692,60640,18,14,22,,2015-07-06,41.970313299999994,-87.663045
114,7888,3697,60624,18,14,22,,2015-07-06,41.8822489,-87.7221872
115,7894,35,60601,18,14,22,,2015-06-29,41.8839927,-87.61970559999997
116,7905,3705,60632,18,14,22,,2015-07-06,41.8074687,-87.70740889999998
117,7912,3707,60607,18,16,22,,2015-07-07,41.8733696,-87.65071400000001
118,7919,3709,60629,18,16,22,,2015-07-06,41.7727709,-87.7123355
119,7920,2957,60629,18,14,22,,2015-07-06,41.7727709,-87.7123355
120,7977,56,60647,18,14,22,,2015-07-06,41.9215421,-87.70248169999998
121,7998,2978,60612,18,14,22,,2015-07-07,41.881660600000004,-87.6926257
122,8015,3751,60609,18,14,22,,2015-07-06,41.8062766,-87.6482474
123,8023,2042,60618,18,16,22,,2015-06-30,41.9464283,-87.70740889999998
124,8024,3755,60655,18,16,22,,2015-07-06,41.693154299999996,-87.7123355
125,8030,3063,60604,18,16,22,,2015-06-29,41.878485100000006,-87.627893
126,8041,1906,60622,18,14,22,,2015-07-06,41.90130870000001,-87.68276759999998
127,8209,2249,60616,63,16,18,0.0,2015-07-27,41.8403395,-87.6137011
128,11502,5072,60655,14,6,13,0.0,2015-06-13,41.693154299999996,-87.7123355
129,12930,3256,60604,306,14,24,0.0,2015-06-22,41.878485100000006,-87.627893
130,12949,2693,,43,14,24,0.0,2015-06-23,,
131,12966,2892, 60622,47,6,12,0.0,2015-09-08,,
132,12979,2260,60607,61,12,16,0.0,2015-08-03,41.8733696,-87.65071400000001
133,12994,2896,60616,63,13,17,0.0,2015-06-29,41.8403395,-87.6137011
134,13010,2623,60615,83,14,18,0.0,2015-07-06,41.8003921,-87.603826
135,13013,1990,60603,130,14,18,0.0,2015-08-03,41.8809155,-87.62542509999999
136,13030,2014,60643,34,4,104,0.0,2015-08-12,41.677377500000006,-87.6538017
137,13048,5553,60637,3,2,24,0.0,2015-07-09,41.7805099,-87.603826
138,13125,5585,60624,82,16,22,0.0,2015-07-06,41.8822489,-87.7221872
139,13159,3256,60643,306,15,19,0.0,2015-06-29,41.677377500000006,-87.6538017
140,13177,3256,60637,306,16,21,0.0,2015-06-29,41.7805099,-87.603826
141,13184,3256,60643,306,16,21,0.0,2015-06-29,41.677377500000006,-87.6538017
142,13186,3256,60632,306,16,21,0.0,2015-06-29,41.8074687,-87.70740889999998
143,13195,3256,60619,306,16,21,0.0,2015-06-29,41.7458012,-87.60876379999998
144,13202,3256,60632,306,16,24,0.0,2015-06-29,41.8074687,-87.70740889999998
145,13207,3165,60654,92,12,18,0.0,2015-08-12,41.8929153,-87.63591249999998
146,13231,3256,60620,306,16,24,0.0,2015-06-29,41.7470143,-87.6679765
147,13244,2007,60644,90,13,15,0.0,2015-06-29,41.8828292,-87.75172950000001
148,13252,5610,60644,149,2,99,0.0,2015-06-29,41.8828292,-87.75172950000001
149,13373,2227,60632,32,14,21,0.0,2015-09-28,41.8074687,-87.70740889999998
150,13374,5657,60652,300,2,24,0.0,2015-08-08,41.7429283,-87.7123355
151,13404,3774,60609,16,0,13,0.0,2015-06-08,41.8062766,-87.6482474
152,13444,3774,60641,16,0,13,0.0,2015-06-08,41.9472058,-87.74680710000001
153,13453,3774,60625,16,0,13,0.0,2015-06-08,41.971106799999994,-87.70248169999998
154,13460,3774,60634,16,0,13,0.0,2015-06-08,41.947969,-87.78617109999998
155,13481,5675,60605,130,2,24,0.0,2015-09-19,41.8703314,-87.62357420000002
156,13501,5485,60604,71,16,18,0.0,2015-09-08,41.878485100000006,-87.627893
157,13520,5687,60603,94,13,19,1.0,2015-10-10,41.8809155,-87.62542509999999
158,13606,5733,60605,70,10,80,0.0,2015-09-19,41.8703314,-87.62357420000002
159,13613,5539,60605,16,14,18,0.0,2015-10-07,41.8703314,-87.62357420000002
160,13636,5739,60618,99,5,10,1.0,2015-10-16,41.9464283,-87.70740889999998
161,13716,5722,60647,73,12,24,0.0,2015-10-07,41.9215421,-87.70248169999998
162,13717,5722,60608,73,12,24,0.0,2015-10-07,41.849212200000004,-87.6713199
163,13727,1919,60608,75,13,24,0.0,2015-12-11,41.849212200000004,-87.6713199
164,20536,9321,60629,18,3,61,1.0,2016-01-08,41.7727709,-87.7123355
165,20575,9356,60640,18,1,3,1.0,2016-01-08,41.970313299999994,-87.663045
166,20590,9371,60655,18,7,13,1.0,2016-01-08,41.693154299999996,-87.7123355
167,20607,9100,60625,18,18,61,1.0,2016-01-08,41.971106799999994,-87.70248169999998
168,20637,9411,60631,18,11,13,1.0,2016-01-08,41.993029,-87.81075609999998
169,20648,9418,60657,18,5,9,1.0,2016-01-08,41.9403795,-87.65318049999998
170,20671,9436,60608,18,6,18,1.0,2016-01-08,41.849212200000004,-87.6713199
171,20688,9449,60606,18,6,13,1.0,2016-01-08,41.8817767,-87.6371461
172,20701,9461,60616,18,18,61,1.0,2016-01-08,41.8403395,-87.6137011
173,20710,9053,60655,18,18,61,1.0,2016-01-08,41.693154299999996,-87.7123355
174,20712,9470,60657,18,3,6,1.0,2016-01-08,41.9403795,-87.65318049999998
175,20720,9477,60618,18,3,6,1.0,2016-01-08,41.9464283,-87.70740889999998
176,20742,9028,60618,18,7,13,1.0,2016-01-08,41.9464283,-87.70740889999998
177,20760,9510,60646,18,3,6,1.0,2016-01-08,41.9920835,-87.7615726
178,20765,9512,60618,18,3,6,1.0,2016-01-08,41.9464283,-87.70740889999998
179,20767,9513,60610,18,2,3,1.0,2016-01-08,41.900309899999996,-87.63338710000002
180,20789,9529,60629,18,21,61,1.0,2016-01-08,41.7727709,-87.7123355
181,20816,9546,60634,18,3,6,1.0,2016-01-08,41.947969,-87.78617109999998
182,20832,9557,60601,18,3,6,1.0,2016-01-08,41.8839927,-87.61970559999997
183,20853,9576,60643,18,4,6,1.0,2016-01-29,41.677377500000006,-87.6538017
184,20902,9607,60618,18,18,61,1.0,2016-01-29,41.9464283,-87.70740889999998
185,20925,9630,60606,18,13,18,0.0,2016-01-08,41.8817767,-87.6371461
186,20934,9639,60643,18,4,15,1.0,2016-01-29,41.677377500000006,-87.6538017
187,20936,9641,60619,18,61,61,0.0,2016-01-04,41.7458012,-87.60876379999998
188,20941,8978,60627,18,18,61,0.0,2016-01-04,,
189,20957,9651,60608,18,13,18,0.0,2016-01-04,41.849212200000004,-87.6713199
190,20968,3759,60644,18,14,22,,2016-02-26,41.8828292,-87.75172950000001
191,20977,2162,60649,18,14,22,,2016-02-23,41.759792100000006,-87.56430399999998
192,20983,78,60624,18,14,22,,2016-02-22,41.8822489,-87.7221872
193,20991,1906,60622,18,14,22,,2016-02-22,41.90130870000001,-87.68276759999998
194,20999,103,60628,18,14,22,,2016-02-22,41.686480700000004,-87.62850990000001
195,21039,9676,60646,18,16,22,,2016-02-23,41.9920835,-87.7615726
196,21047,2197,60632,18,14,22,,2016-02-22,41.8074687,-87.70740889999998
197,21049,9683,60623,18,16,22,,2016-02-22,41.8475982,-87.7271123
198,21071,9694,60652,18,14,22,,2016-02-22,41.7429283,-87.7123355
199,21073,54,60637,18,14,22,,2016-02-22,41.7805099,-87.603826
200,21078,1911,60644,18,14,22,,2016-02-22,41.8828292,-87.75172950000001
201,21096,2020,60621,18,14,22,,2016-02-23,41.7713803,-87.64331390000001
202,21168,2120,60660,18,14,22,,2016-02-25,41.9901263,-87.663045
203,21192,2118,60644,18,14,22,,2016-02-22,41.8828292,-87.75172950000001
204,21199,9737,60639,18,14,22,,2016-02-23,41.9225138,-87.75172950000001
205,21288,1902,60608,18,14,22,,2016-02-23,41.849212200000004,-87.6713199
206,21296,9796,60601,18,14,22,,2016-02-23,41.8839927,-87.61970559999997
207,21304,9800,60631,18,14,22,,2016-02-23,41.993029,-87.81075609999998
208,21319,2181,60640,18,14,22,,2016-02-23,41.970313299999994,-87.663045
209,21335,9805,60624,18,14,22,,2016-02-23,41.8822489,-87.7221872
210,21369,1919,606023,75,13,24,0.0,2016-01-01,,
211,21377,9832,60653,251,8,12,0.0,2016-01-25,41.820267,-87.603826
212,21393,9834,60618,99,5,10,2.0,2016-04-13,41.9464283,-87.70740889999998
213,21401,1995,60632,84,10,15,0.0,2016-02-01,41.8074687,-87.70740889999998
214,21465,9841,60618,99,8,12,2.0,2016-06-20,41.9464283,-87.70740889999998
215,21493,2842,60628,100,14,19,0.0,2016-02-23,41.686480700000004,-87.62850990000001
216,27546,1929,60637,3,5,18,1.0,2016-04-16,41.7805099,-87.603826
217,66,54,60649,18,14,22,0.0,2014-06-23,41.759792100000006,-87.56430399999998
218,82,66,60659,18,14,22,0.0,2014-06-24,41.9909198,-87.70248169999998
219,99,81,60647,18,14,22,0.0,2014-06-23,41.9215421,-87.70248169999998
220,104,86,60617,18,16,22,0.0,2014-06-23,41.7246539,-87.5494745
221,127,106,60612,18,14,22,0.0,2014-06-23,41.881660600000004,-87.6926257
222,2937,1901,60615,18,16,22,0.0,2014-06-23,41.8003921,-87.603826
223,2996,1939,60617,16,2,12,0.0,2014-07-15,41.7246539,-87.5494745
224,2999,1939,60638,16,2,12,0.0,2014-07-23,41.78874829999999,-87.7664934
225,3024,1941,60615,16,2,12,0.0,2014-07-10,41.8003921,-87.603826
226,3052,1940,60646,16,2,12,0.0,2014-07-22,41.9920835,-87.7615726
227,3071,1941,60612,16,2,12,0.0,2014-07-15,41.881660600000004,-87.6926257
228,3076,1941,60609,16,2,14,0.0,2014-07-18,41.8062766,-87.6482474
229,3119,1942,60625,16,8,12,0.0,2014-07-16,41.971106799999994,-87.70248169999998
230,3129,1953,60620,16,5,12,0.0,2014-06-24,41.7470143,-87.6679765
231,3145,1954,60629,16,2,12,0.0,2014-07-31,41.7727709,-87.7123355
232,3255,1938,60609,16,5,12,0.0,2014-07-15,41.8062766,-87.6482474
233,3290,1980,60610,18,14,22,0.0,2014-06-24,41.900309899999996,-87.63338710000002
234,3402,2056,60628,18,14,22,0.0,2014-06-25,41.686480700000004,-87.62850990000001
235,3461,2113,60602,18,14,22,0.0,2014-06-23,41.88347279999999,-87.6291268
236,3473,2123,60623,18,14,22,0.0,2014-06-23,41.8475982,-87.7271123
237,3577,2218,60621,18,14,22,0.0,2014-06-24,41.7713803,-87.64331390000001
238,4805,2331,60605,16,14,18,0.0,2014-06-18,41.8703314,-87.62357420000002
239,5951,2865,60623,16,0,13,0.0,2014-06-09,41.8475982,-87.7271123
240,5956,2865,60643,16,0,13,0.0,2014-06-09,41.677377500000006,-87.6538017
241,6040,2224,60604,7,10,24,0.0,2014-08-10,41.878485100000006,-87.627893
242,6379,3150,60625,135,12,19,0.0,2014-10-04,41.971106799999994,-87.70248169999998
243,6457,2331,60609,16,12,18,0.0,2014-12-02,41.8062766,-87.6482474
244,6467,2331,60612,16,12,18,0.0,2014-12-08,41.881660600000004,-87.6926257
245,6561,10979,606605,42,2,24,0.0,2015-03-10,,
246,7220,3566,60647,16,5,11,,2015-07-20,41.9215421,-87.70248169999998
247,7281,3568,60640,16,6,11,,2015-07-30,41.970313299999994,-87.663045
248,7302,3569,60630,16,8,14,,2015-07-25,41.9720786,-87.75172950000001
249,7329,3571,60623,16,6,12,,2015-07-09,41.8475982,-87.7271123
250,7330,3572,60609,16,6,12,,2015-07-09,41.8062766,-87.6482474
251,7338,3571,60629,16,6,12,,2015-07-15,41.7727709,-87.7123355
252,7353,3571,60608,16,6,12,,2015-07-27,41.849212200000004,-87.6713199
253,7361,3572,60643,16,6,12,,2015-07-31,41.677377500000006,-87.6538017
254,7410,3575,60625,16,6,13,,2015-06-30,41.971106799999994,-87.70248169999998
255,7481,3576,60617,16,4,13,,2015-07-07,41.7246539,-87.5494745
256,7487,3576,60647,16,4,13,,2015-07-10,41.9215421,-87.70248169999998
257,7505,3577,60637,16,8,12,,2015-07-07,41.7805099,-87.603826
258,7512,3577,60647,16,8,12,,2015-07-13,41.9215421,-87.70248169999998
259,7517,3577,60636,16,8,12,,2015-07-16,41.7719816,-87.6729074
260,7577,3580,60605,16,2,9,,2015-07-27,41.8703314,-87.62357420000002
261,7587,3581,60639,16,6,13,,2015-07-23,41.9225138,-87.75172950000001
262,7637,3600,60647,18,14,22,,2015-06-29,41.9215421,-87.70248169999998
263,7642,44,60601,18,14,22,,2015-06-29,41.8839927,-87.61970559999997
264,7650,3102,60649,18,14,22,,2015-06-29,41.759792100000006,-87.56430399999998
265,7675,1918,60653,18,14,22,,2015-07-06,41.820267,-87.603826
266,7699,3084,60612,18,14,22,,2015-07-06,41.881660600000004,-87.6926257
267,7706,2148,60615,18,16,22,,2015-07-06,41.8003921,-87.603826
268,7731,46,60617,18,16,22,,2015-07-06,41.7246539,-87.5494745
269,7738,3641,60632,18,14,22,,2015-07-07,41.8074687,-87.70740889999998
270,7742,3644,60632,18,14,22,,2015-07-06,41.8074687,-87.70740889999998
271,7751,2139,60637,18,14,22,,2015-07-07,41.7805099,-87.603826
272,7758,3141,60623,18,14,22,,2015-06-29,41.8475982,-87.7271123
273,7812,3671,60622,18,16,22,,2015-06-08,41.90130870000001,-87.68276759999998
274,7840,3006,60647,18,14,22,,2015-07-06,41.9215421,-87.70248169999998
275,7846,69,60608,18,14,22,,2015-07-06,41.849212200000004,-87.6713199
276,7855,2163,60623,18,14,22,,2015-07-06,41.8475982,-87.7271123
277,7869,68,60644,18,16,22,,2015-07-06,41.8828292,-87.75172950000001
278,7876,1902,60608,18,14,22,,2015-07-08,41.849212200000004,-87.6713199
279,7918,2046,60623,18,14,22,,2015-07-06,41.8475982,-87.7271123
280,7926,2962,60622,18,16,22,,2015-07-06,41.90130870000001,-87.68276759999998
281,7964,2034,60649,18,14,22,,2015-06-29,41.759792100000006,-87.56430399999998
282,8046,3769,60653,18,14,22,,2015-07-07,41.820267,-87.603826
283,12693,5475,60605,16,14,18,0.0,2015-06-08,41.8703314,-87.62357420000002
284,12748,5483,60632,16,13,19,0.0,2015-06-08,41.8074687,-87.70740889999998
285,12760,5483,60609,16,13,19,0.0,2015-06-08,41.8062766,-87.6482474
286,12761,5483,60609,16,13,19,0.0,2015-06-08,41.8062766,-87.6482474
287,12769,5483,60646,16,13,19,0.0,2015-06-08,41.9920835,-87.7615726
288,12783,5483,60616,16,13,19,0.0,2015-06-08,41.8403395,-87.6137011
289,12791,5483,60630,16,13,19,0.0,2015-06-08,41.9720786,-87.75172950000001
290,12794,5483,60655,16,13,19,0.0,2015-06-08,41.693154299999996,-87.7123355
291,12796,5483,60639,16,13,19,0.0,2015-06-08,41.9225138,-87.75172950000001
292,12812,5483,60613,16,13,19,0.0,2015-06-08,41.9577761,-87.6556468
293,12814,5483,60643,16,13,19,0.0,2015-06-08,41.677377500000006,-87.6538017
294,12820,5483,60622,16,13,19,0.0,2015-06-08,41.90130870000001,-87.68276759999998
295,13065,10982,60629,42,12,17,0.0,2015-07-06,41.7727709,-87.7123355
296,13407,3774,60637,16,0,13,0.0,2015-06-08,41.7805099,-87.603826
297,13411,3774,60634,16,0,13,0.0,2015-06-08,41.947969,-87.78617109999998
298,13459,3774,60643,16,0,13,0.0,2015-06-08,41.677377500000006,-87.6538017
299,13465,3774,60622,16,0,13,0.0,2015-06-08,41.90130870000001,-87.68276759999998
300,13494,2331,60625,16,14,18,0.0,2015-09-16,41.971106799999994,-87.70248169999998
301,13495,2331,60625,16,14,18,0.0,2015-09-23,41.971106799999994,-87.70248169999998
302,13599,10982,60605,42,16,24,0.0,2015-09-19,41.8703314,-87.62357420000002
303,13604,5732,60605,16,14,18,0.0,2015-10-06,41.8703314,-87.62357420000002
304,13614,5539,60605,16,14,18,0.0,2015-10-10,41.8703314,-87.62357420000002
305,13620,1894,60605,17,2,24,0.0,2015-09-19,41.8703314,-87.62357420000002
306,13627,5566,60654,327,13,20,0.0,2016-10-06,41.8929153,-87.63591249999998
307,13664,10980,60604,42,8,17,0.0,2015-11-20,41.878485100000006,-87.627893
308,13666,5750,60607,83,13,18,0.0,2015-10-03,41.8733696,-87.65071400000001
309,13702,5760,60625,16,13,19,0.0,2015-12-07,41.971106799999994,-87.70248169999998
310,13710,5760,60641,16,13,19,0.0,2015-12-09,41.9472058,-87.74680710000001
311,13714,5760,60622,16,13,19,0.0,2015-12-10,41.90130870000001,-87.68276759999998
312,13723,2272,60605,115,14,19,0.0,2015-12-12,41.8703314,-87.62357420000002
313,20530,9316,60647,18,2,3,1.0,2016-01-08,41.9215421,-87.70248169999998
314,21380,3225,60605,16,14,18,0.0,2016-02-06,41.8703314,-87.62357420000002
315,27544,2127,60618,12,14,18,0.0,2016-07-05,41.9464283,-87.70740889999998
316,27596,10983,60625,135,6,60,0.0,2016-05-14,41.971106799999994,-87.70248169999998
317,27611,3252,60661,333,10,14,0.0,2016-01-01,41.8819283,-87.6445473
318,27633,2012,60022,27,16,18,0.0,2016-07-05,42.14044929999999,-87.7615726
319,27650,1932,60611,8,5,14,1.0,2016-06-27,41.892508500000005,-87.61616959999998
320,27660,11005,60602,33,5,18,0.0,2016-06-09,41.88347279999999,-87.6291268
321,27722,3674,60605,18,14,22,,2016-02-25,41.8703314,-87.62357420000002
322,27787,11051,60638,16,10,12,,2016-07-26,41.78874829999999,-87.7664934
323,27812,11054,60634,16,6,13,,2016-07-13,41.947969,-87.78617109999998
324,27827,11059,60639,16,6,13,,2016-08-13,41.9225138,-87.75172950000001
325,27834,11075,60652,16,6,13,,2016-08-11,41.7429283,-87.7123355
326,27871,11084,60655,16,3,7,,2016-08-02,41.693154299999996,-87.7123355
327,27876,11045,60643,16,3,7,,2016-08-01,41.677377500000006,-87.6538017
328,27896,11018,60623,16,3,9,,2016-08-11,41.8475982,-87.7271123
329,27935,11021,60643,16,3,7,,2016-07-05,41.677377500000006,-87.6538017
330,27942,11013,60637,16,3,7,,2016-07-26,41.7805099,-87.603826
331,27992,11044,60613,16,6,12,,2016-07-28,41.9577761,-87.6556468
332,28003,11053,60623,16,7,10,,2016-07-25,41.8475982,-87.7271123
333,28020,11081,60629,16,8,13,,2016-07-29,41.7727709,-87.7123355
334,28036,11079,60608,16,8,13,,2016-07-22,41.849212200000004,-87.6713199
335,28093,11076,60619,16,3,13,,2016-08-01,41.7458012,-87.60876379999998
336,28168,11125,,18,16,22,,0016-07-05,,
337,28187,11136,60623,18,14,22,,0016-07-06,41.8475982,-87.7271123
338,28205,11152,60634,18,14,22,,0016-07-05,41.947969,-87.78617109999998
339,28246,11187,60652,18,14,22,,0016-07-05,41.7429283,-87.7123355
340,28256,11179,60623,18,14,22,,0016-07-05,41.8475982,-87.7271123
341,28294,11212,60602,18,14,22,,0016-06-27,41.88347279999999,-87.6291268
